,churn_probability,pred_churn,CustomerID,Contract,PaymentMethod,MonthlyCharges,TotalCharges,tenure,SeniorCitizen
5467,0.09759778948856124,0,8125-QPFJD,Two year,Bank transfer (automatic),84.9,6065.3,72,0
6615,0.09744734254195093,0,8782-NUUOL,One year,Mailed check,79.0,4801.1,60,0
6648,0.09722731724224958,0,3985-HOYPM,One year,Mailed check,19.4,525.55,26,0
2595,0.09695889498601337,0,0604-THJFP,Two year,Credit card (automatic),75.95,4542.35,59,0
2857,0.0967497969723674,0,2017-CCBLH,Two year,Mailed check,20.0,141.6,8,0
1573,0.09646858149265225,0,7951-QKZPL,Two year,Mailed check,24.5,740.3,33,0
4112,0.09630751429095795,0,4702-HDRKD,One year,Bank transfer (automatic),49.35,3321.35,67,0
6859,0.09612583609610724,0,0076-LVEPS,Month-to-month,Mailed check,45.0,1242.45,29,0
2816,0.09594957790180124,0,9531-NSBMR,One year,Bank transfer (automatic),19.25,679.8,36,0
1871,0.0957966651684753,0,7795-CFOCW,One year,Bank transfer (automatic),42.3,1840.75,45,0
2233,0.095318688715758,0,3649-JPUGY,Two year,Bank transfer (automatic),88.6,6201.95,72,0
4677,0.09518999564199511,0,6701-YVNQG,Two year,Credit card (automatic),88.7,6301.7,72,0
2606,0.09501852625676159,0,1206-EHBDD,Two year,Bank transfer (automatic),80.3,4513.65,56,0
4834,0.09488228345189971,0,5574-NXZIU,Two year,Credit card (automatic),109.2,7049.75,63,0
6700,0.0946607124819872,0,6258-PVZWJ,Two year,Credit card (automatic),90.8,6302.85,68,0
3198,0.0945960122598241,0,3506-OVLKD,One year,Bank transfer (automatic),26.2,954.9,35,0
5856,0.0935100300528217,0,9715-WZCLW,Two year,Electronic check,97.2,6910.3,71,0
2515,0.09349688487732485,0,0979-MOZQI,Two year,Bank transfer (automatic),39.0,2337.45,62,0
3844,0.09341392483157936,0,2150-OEGBV,One year,Bank transfer (automatic),20.1,562.6,27,0
2803,0.09321070151769313,0,2612-PHGOX,Two year,Bank transfer (automatic),76.1,4818.8,64,0
4281,0.09316814075420637,0,0689-DSXGL,Month-to-month,Bank transfer (automatic),85.8,4433.3,52,0
2946,0.09273849759660216,0,9824-QCJPK,One year,Mailed check,20.0,666.75,36,0
4648,0.09243341385316532,0,2129-ALKBS,Month-to-month,Electronic check,26.2,1077.5,40,0
4655,0.09230066296760422,0,8873-TMKGR,One year,Mailed check,19.1,529.5,29,0
3838,0.09172578447732511,0,6242-SGYTS,One year,Credit card (automatic),94.95,5791.85,62,0
4613,0.09157437586021064,0,6823-SIDFQ,One year,Credit card (automatic),18.25,534.7,28,0
6623,0.09155457090896947,0,2233-TXSIU,One year,Credit card (automatic),44.45,792.15,17,0
5512,0.09138620724671181,0,5566-SOEZD,One year,Credit card (automatic),80.65,2209.75,27,0
3930,0.09129233162168303,0,1023-BQXZE,Two year,Bank transfer (automatic),74.35,4317.35,57,0
3565,0.09086827859171671,0,3324-OIRTO,One year,Bank transfer (automatic),104.65,7288.4,71,0
3537,0.090716202663722,0,9030-QGZNL,Two year,Mailed check,20.85,161.65,8,0
6974,0.09040501900069141,0,9013-AQORL,Month-to-month,Credit card (automatic),45.55,2108.35,48,0
6497,0.09031577521001377,0,2890-WFBHU,One year,Credit card (automatic),79.85,4786.1,59,0
5605,0.08920803060170977,0,5018-LXQQG,Month-to-month,Bank transfer (automatic),66.3,1923.5,30,0
3734,0.08915587679536416,0,0661-KBKPA,One year,Mailed check,78.75,3942.45,53,0
2861,0.08906125947957286,0,5469-NUJUR,Two year,Mailed check,19.95,373.5,19,0
4222,0.0888934595600293,0,5384-ZTTWP,Month-to-month,Mailed check,19.8,272.95,15,0
5769,0.08871764609952738,0,0997-YTLNY,Month-to-month,Mailed check,48.8,953.65,19,0
5515,0.08866030422727164,0,4584-LBNMK,One year,Credit card (automatic),24.7,1174.35,45,1
6079,0.08837327599015617,0,8707-HOEDG,Two year,Electronic check,110.2,7689.8,70,0
5016,0.0877291700444172,0,1227-UDMZR,Two year,Bank transfer (automatic),91.15,6637.9,72,0
3824,0.08772211209801944,0,5893-PYOLZ,Two year,Credit card (automatic),81.8,4534.45,56,0
2323,0.0874009303805558,0,1096-ADRUX,One year,Bank transfer (automatic),74.25,4859.25,66,0
757,0.08738890625006925,0,8869-TORSS,One year,Credit card (automatic),60.35,2896.4,48,0
4468,0.08693760933244504,0,6993-YCOBK,Two year,Electronic check,110.6,6586.85,60,0
3555,0.08693177229541725,0,9339-FIIJL,Two year,Bank transfer (automatic),85.95,6151.9,72,0
2425,0.0869012932079151,0,7503-MIOGA,Two year,Bank transfer (automatic),89.85,6697.35,72,1
6519,0.08684873273596959,0,8845-LWKGE,One year,Electronic check,64.5,1985.15,30,0
6435,0.08646962796453217,0,0909-SELIE,Two year,Bank transfer (automatic),80.8,4860.85,61,0
5170,0.08617643745440881,0,1139-WUOAH,Two year,Credit card (automatic),53.35,3090.05,57,0
4083,0.08589426021367447,0,2239-CFOUJ,One year,Mailed check,20.4,20.4,1,0
4106,0.08585262900943297,0,8735-NBLWT,Month-to-month,Mailed check,20.4,184.1,9,0
1943,0.08568905467708673,0,9803-FTJCG,One year,Credit card (automatic),66.85,4748.7,71,0
3508,0.08471232039964206,0,0788-DXBFY,One year,Electronic check,19.55,1108.8,58,0
4956,0.08347106954187727,0,7572-KPVKK,Two year,Electronic check,104.05,6590.5,62,0
4942,0.08326532128161679,0,5917-RYRMG,One year,Credit card (automatic),19.8,587.7,32,1
2170,0.0829085412291885,0,5495-GPSRW,Two year,Mailed check,19.7,419.4,20,0
2382,0.08280481459435073,0,5313-FPXWG,One year,Bank transfer (automatic),24.6,1266.4,51,0
3554,0.08271511319144939,0,7401-JIXNM,Two year,Credit card (automatic),91.3,4965.0,54,0
2844,0.08239486515590107,0,3161-ONRWK,One year,Bank transfer (automatic),65.85,3928.3,60,0
4604,0.08218862699404277,0,6698-OXETB,Two year,Mailed check,20.4,231.45,11,0
5613,0.08119191521455403,0,9402-ROUMJ,One year,Bank transfer (automatic),100.25,6689.0,67,0
2729,0.0810393131942085,0,9359-UGBTK,One year,Bank transfer (automatic),72.35,4991.5,67,0
1985,0.08045682649543094,0,9073-ZZIAY,Two year,Electronic check,86.1,5215.25,62,0
5044,0.08040908087321767,0,0559-CKHUS,Two year,Mailed check,19.55,521.8,29,0
2843,0.07986605042441279,0,8947-YRTDV,One year,Mailed check,94.8,3131.55,32,0
2683,0.07986372132417145,0,8717-VCTXJ,One year,Mailed check,19.55,839.4,42,0
3060,0.0796940086722521,0,2812-REYAT,One year,Bank transfer (automatic),20.05,923.1,49,0
2825,0.07929258815262473,0,8390-FESFV,Two year,Bank transfer (automatic),84.5,5193.2,62,0
6744,0.07916209967440066,0,1122-YJBCS,One year,Credit card (automatic),53.65,3804.4,69,0
4977,0.07849542178011885,0,5446-DKWYW,One year,Electronic check,65.2,3965.05,61,1
6202,0.07788292562231063,0,0383-CLDDA,Two year,Credit card (automatic),85.35,5897.4,69,0
6890,0.07777281167812046,0,1036-GUDCL,Month-to-month,Credit card (automatic),79.05,4663.4,60,0
2153,0.07774006249006665,0,8204-YJCLA,Two year,Bank transfer (automatic),64.8,4732.35,72,1
3051,0.07765314433939235,0,6265-SXWBU,One year,Credit card (automatic),95.75,6511.25,69,0
2662,0.0775588078716521,0,4121-AGSIN,One year,Credit card (automatic),24.5,1497.9,58,0
5986,0.07733173879108943,0,5063-IUOKK,Two year,Mailed check,19.75,265.75,13,0
6194,0.07681915204870052,0,6603-YRDCJ,Two year,Mailed check,61.05,2018.4,33,0
4616,0.07673908101451997,0,7010-ZMVBF,Month-to-month,Mailed check,20.45,357.0,18,0
4810,0.07668873282622862,0,6023-GSSXW,Two year,Credit card (automatic),61.45,4131.2,69,0
5198,0.07652375095526873,0,3633-CDBUW,One year,Electronic check,80.85,1445.95,17,0
2124,0.07613109308858462,0,5924-SNGKP,One year,Credit card (automatic),20.25,865.0,41,0
2163,0.07594023019267793,0,2977-CEBSX,Two year,Credit card (automatic),90.05,5965.95,66,0
6585,0.07553131019601267,0,6121-TNHBO,One year,Bank transfer (automatic),83.0,5243.05,63,1
4480,0.07544927145415879,0,3612-YUNGG,Two year,Credit card (automatic),109.2,6741.15,64,0
2069,0.07539553317420888,0,0123-CRBRT,Two year,Mailed check,88.1,5526.75,61,0
5976,0.07489901931767005,0,4654-ULTTN,Two year,Credit card (automatic),74.8,5315.8,70,0
4049,0.0747414506348601,0,3489-VSFRD,One year,Credit card (automatic),60.25,3282.75,56,0
3977,0.07435186178839373,0,5485-ITNPC,Two year,Bank transfer (automatic),85.9,5595.3,66,0
2094,0.07354478886275169,0,8181-YHCMF,Two year,Credit card (automatic),60.3,4109.0,68,0
5371,0.07349864418862447,0,6681-ZSEXG,Two year,Credit card (automatic),59.5,3389.25,56,0
4088,0.07339240508476458,0,1038-RQOST,Month-to-month,Mailed check,20.6,414.95,19,0
1884,0.07338678790680302,0,3638-WEABW,Two year,Credit card (automatic),59.9,3505.1,58,0
3491,0.07240319959916534,0,4815-YOSUK,One year,Credit card (automatic),104.9,7537.5,72,0
3654,0.07236007060076746,0,7021-XSNYE,Two year,Credit card (automatic),49.65,305.55,7,0
2622,0.07215029553843665,0,7649-SIJJF,Two year,Mailed check,80.1,5585.4,71,0
3121,0.07207035553229492,0,6223-DHJGV,One year,Mailed check,20.65,958.1,42,0
6823,0.07204742835105836,0,0164-XAIRP,Two year,Bank transfer (automatic),19.55,470.2,24,0
5052,0.07182937167825237,0,5808-TOTXO,One year,Credit card (automatic),20.55,57.4,3,0
3626,0.0717838550731063,0,9308-ANMVE,Month-to-month,Electronic check,55.3,2654.05,47,0
6671,0.0715671668715749,0,0230-UBYPQ,One year,Bank transfer (automatic),36.1,2298.9,63,1
3322,0.07147062210785217,0,2430-RRYUW,One year,Mailed check,54.8,3465.7,66,0
4272,0.07083755768966579,0,1536-YHDOE,One year,Mailed check,62.1,1096.65,17,0
4323,0.07016566923835023,0,6685-GBWJZ,One year,Credit card (automatic),70.8,4448.8,63,0
5196,0.06958684029612522,0,3530-VWVGU,Month-to-month,Mailed check,19.9,400.3,22,0
3500,0.06958029987764883,0,0839-JTCUD,Two year,Credit card (automatic),89.9,5958.85,66,0
4526,0.06950135521842929,0,7925-PNRGI,Month-to-month,Mailed check,81.3,3541.1,45,0
2414,0.06910179919431332,0,4950-HKQTE,Two year,Mailed check,26.25,605.9,22,0
4490,0.06882367327408219,0,1568-BEKZM,Two year,Credit card (automatic),90.05,6333.4,70,1
2022,0.06855844712632085,0,3363-DTIVD,Two year,Electronic check,105.55,7405.5,71,0
6258,0.06854384456047666,0,5975-BAICR,One year,Credit card (automatic),63.7,2188.5,36,0
4019,0.06791922566644064,0,6203-HBZPA,Two year,Credit card (automatic),63.9,3334.95,52,0
6649,0.06773060005830239,0,9548-LERKT,Two year,Mailed check,19.75,483.15,24,0
2492,0.0675686789385178,0,3487-EARAT,One year,Credit card (automatic),74.1,5222.3,70,0
6080,0.06745049670885099,0,4072-IPYLT,Month-to-month,Credit card (automatic),51.05,1815.0,36,0
4375,0.06730497357693711,0,5578-NKCXI,One year,Credit card (automatic),99.25,5846.65,58,0
2826,0.06651289468906137,0,3022-BEXHZ,Two year,Bank transfer (automatic),111.2,7530.8,67,0
6909,0.066317541777681,0,2408-PSJVE,Month-to-month,Mailed check,61.9,2924.05,44,0
4570,0.06631578635211119,0,4039-PIMHX,Two year,Mailed check,49.8,2398.4,49,1
2823,0.06610131316416498,0,9968-FFVVH,One year,Bank transfer (automatic),68.8,4111.35,63,0
3764,0.06606522890506288,0,5380-XPJNZ,One year,Mailed check,20.05,678.2,38,0
2478,0.06593361457706863,0,8098-TDCBU,Two year,Electronic check,25.25,1108.2,42,0
3675,0.06571412525793399,0,2171-UDMFD,Month-to-month,Credit card (automatic),19.45,674.55,32,0
1378,0.06570942555937404,0,6682-QJDGB,Month-to-month,Mailed check,55.25,2139.2,40,0
1182,0.06569723447817036,0,8580-QVLOC,Two year,Credit card (automatic),92.45,6440.25,72,1
6112,0.06552591011640685,0,1972-XMUWV,Two year,Credit card (automatic),59.8,3808.2,65,0
4351,0.06523910480279937,0,3865-ZFZIB,Two year,Mailed check,19.65,358.15,19,0
4739,0.06503753125505377,0,8015-IHCGW,Two year,Electronic check,115.5,8425.15,72,0
3173,0.06490158187700115,0,3902-MIVLE,Two year,Mailed check,75.7,4676.7,63,0
4865,0.06472155473830854,0,9140-CZQZZ,Two year,Bank transfer (automatic),79.6,5515.8,68,0
2876,0.06468549163986428,0,7596-IIWYC,Two year,Bank transfer (automatic),20.25,538.2,27,0
7002,0.06394514475079008,0,6967-PEJLL,One year,Electronic check,40.2,1525.35,37,0
4807,0.06392627208100053,0,2987-BJXIK,Two year,Mailed check,84.7,5991.05,70,0
6763,0.06381249301014834,0,3967-KXAPS,Two year,Credit card (automatic),92.3,6719.9,72,0
3145,0.06380415563490896,0,8345-MVDYC,Two year,Bank transfer (automatic),81.65,3618.7,45,0
6053,0.06351007026911147,0,0336-KXKFK,Two year,Credit card (automatic),61.2,4390.25,72,0
4293,0.06346309100346999,0,6504-VBLFL,Two year,Electronic check,58.6,3068.6,55,0
6001,0.06335407031744074,0,3301-VKTGC,One year,Bank transfer (automatic),85.5,5696.6,68,0
5199,0.06334052640836357,0,0707-HOVVN,Two year,Bank transfer (automatic),75.5,5212.65,70,1
6303,0.06331977312010353,0,2887-JPYLU,Month-to-month,Bank transfer (automatic),45.2,1841.9,41,0
2696,0.06330186541341876,0,1459-QNFQT,Two year,Bank transfer (automatic),59.5,4144.8,70,0
5318,0.06326183600584032,0,8741-LQOBK,Month-to-month,Bank transfer (automatic),35.05,1620.25,46,0
2542,0.06321976493621559,0,0379-DJQHR,Two year,Credit card (automatic),81.35,5398.6,67,0
2504,0.06287336563784762,0,7408-OFWXJ,Two year,Credit card (automatic),89.8,6510.45,72,0
2110,0.06276967940321701,0,8626-PTQGE,Two year,Bank transfer (automatic),60.05,4176.7,69,0
6075,0.06264080881878172,0,6064-ZATLR,Two year,Bank transfer (automatic),52.85,1498.65,27,0
2051,0.06257050594594604,0,7301-ABVAD,Two year,Bank transfer (automatic),86.6,6350.5,72,0
4740,0.0619722023377245,0,2332-TODQS,One year,Credit card (automatic),25.05,1171.5,48,0
6427,0.06160824256471018,0,2868-LLSKM,One year,Bank transfer (automatic),83.65,5733.4,68,0
5391,0.061492020839723195,0,7762-ONLJY,One year,Mailed check,19.7,94.45,6,0
4582,0.06139342594087326,0,5442-BXVND,Month-to-month,Bank transfer (automatic),24.25,838.5,33,0
5130,0.06132800392823989,0,0420-TXVSG,Two year,Credit card (automatic),66.1,4428.45,66,0
5345,0.06127964624732108,0,7816-VGHTO,Two year,Mailed check,40.55,217.5,6,0
3329,0.0612139811707791,0,4703-MQYKT,Two year,Mailed check,19.6,390.4,21,0
4929,0.06103236088772563,0,2649-HWLYB,Two year,Bank transfer (automatic),76.15,4929.55,65,0
3710,0.06093608522775426,0,7641-TQFHN,Two year,Mailed check,100.55,3895.35,39,0
4466,0.06028967399277522,0,6814-ZPWFQ,One year,Bank transfer (automatic),25.0,1260.7,51,1
1909,0.06014969181034215,0,3957-SQXML,Two year,Credit card (automatic),24.95,894.3,34,0
4044,0.06008108823710476,0,4526-EXKKN,Two year,Mailed check,24.6,973.95,40,0
2231,0.059935608602149276,0,7971-HLVXI,Two year,Credit card (automatic),84.5,6130.85,72,0
3850,0.059397265273504446,0,9674-EHPPG,Two year,Credit card (automatic),40.4,1842.7,46,0
5992,0.05884909933184817,0,2877-VDUER,One year,Mailed check,40.9,1383.6,35,0
2626,0.05850711344437205,0,1452-XRSJV,Month-to-month,Credit card (automatic),51.05,2066.0,39,0
3463,0.05831791715220254,0,6418-PIQSP,Two year,Mailed check,81.0,4985.9,62,0
6705,0.058224260697151003,0,6953-PBDIN,Two year,Bank transfer (automatic),72.95,5265.55,70,0
5320,0.05794090231420979,0,0980-FEXWF,One year,Mailed check,50.35,1285.8,26,0
6762,0.05772310596389674,0,0048-PIHNL,One year,Bank transfer (automatic),20.45,900.9,49,0
4529,0.057502519775405325,0,9313-CDOGY,Month-to-month,Electronic check,19.6,717.3,38,0
6292,0.05731748626154451,0,5917-HBSDW,Month-to-month,Electronic check,19.35,683.75,37,0
5194,0.05724402569957273,0,5329-KRDTM,Two year,Credit card (automatic),77.35,5396.25,72,1
6402,0.05723537939523183,0,5857-XRECV,One year,Bank transfer (automatic),20.5,38.25,2,0
3063,0.05645463266346029,0,5930-GBIWP,Two year,Credit card (automatic),81.5,5553.25,69,0
2555,0.05617726278258789,0,7471-WNSUF,One year,Bank transfer (automatic),24.15,1505.9,60,0
2932,0.05617239238703828,0,5514-YQENT,Two year,Electronic check,111.15,4507.15,41,0
2122,0.0561049576718326,0,7520-HQWJU,Month-to-month,Bank transfer (automatic),67.45,4508.65,66,0
5791,0.056073292232957886,0,2535-PBCGC,Two year,Bank transfer (automatic),64.55,4504.9,70,0
3951,0.05564481457732753,0,3251-YMVWZ,One year,Bank transfer (automatic),24.05,1301.9,53,0
5709,0.055617216430875985,0,8591-TKMZH,Two year,Mailed check,111.1,6555.2,59,0
3215,0.055570037133782293,0,6701-DHKWQ,Two year,Credit card (automatic),51.35,3244.4,61,0
5141,0.05544207625460978,0,5061-PBXFW,Month-to-month,Bank transfer (automatic),61.4,1864.65,32,0
5787,0.05538991362793776,0,9110-HSGTV,Two year,Credit card (automatic),82.45,5555.3,69,0
6728,0.05357604701419573,0,8690-UPCZI,One year,Bank transfer (automatic),69.05,1958.45,29,0
1874,0.053520878892099055,0,6388-TABGU,One year,Bank transfer (automatic),56.15,3487.95,62,0
5088,0.05343627118807668,0,8430-TWCBX,One year,Credit card (automatic),20.7,1032.05,49,0
2619,0.05336901550722668,0,6614-YOLAC,Two year,Mailed check,58.65,4145.25,71,0
3038,0.053290078831483734,0,3766-EJLFL,Two year,Bank transfer (automatic),109.05,7508.55,68,0
3255,0.052630236585027856,0,7873-CVMAW,Two year,Credit card (automatic),88.55,6362.35,72,0
4482,0.052306130861233736,0,5062-CJJKH,One year,Mailed check,53.65,1355.45,25,0
2638,0.05188717992298303,0,6445-TNRXS,Two year,Bank transfer (automatic),114.7,7849.85,68,0
5152,0.05170487209314323,0,4825-FUREZ,Two year,Electronic check,20.25,835.5,42,0
4979,0.051694473568081746,0,2990-IAJSV,Two year,Bank transfer (automatic),92.0,6632.75,72,0
6893,0.051631057332956934,0,7815-PDTHL,Two year,Mailed check,20.2,684.4,35,0
4765,0.051568191457521194,0,1729-VLAZJ,One year,Mailed check,40.25,411.45,10,0
1903,0.05120273434624949,0,2954-PIBKO,Two year,Credit card (automatic),64.15,4254.1,69,0
4425,0.05093133646792025,0,8400-WZICQ,Month-to-month,Electronic check,55.7,3131.8,55,0
3439,0.05066280086616105,0,6288-CHQJB,Two year,Bank transfer (automatic),69.95,3871.85,54,0
3813,0.05027523928958633,0,4213-HKBJO,Two year,Credit card (automatic),25.7,826.1,33,0
2204,0.04981910369012966,0,0732-OCQOC,Two year,Bank transfer (automatic),25.05,1270.25,52,0
5895,0.0496900021654484,0,1221-GHZEP,Two year,Mailed check,65.1,3846.75,62,0
6444,0.04966715444250011,0,6434-TTGJP,Two year,Credit card (automatic),53.7,521.0,10,0
6130,0.04948779222585383,0,2805-AUFQN,Two year,Credit card (automatic),19.8,475.2,25,0
4773,0.04916333968665531,0,4537-CIBHB,One year,Mailed check,20.25,172.35,9,0
2981,0.04915614478463922,0,7898-PDWQE,Two year,Credit card (automatic),80.4,5727.15,71,0
2259,0.048685834666345205,0,8606-CIQUL,Two year,Credit card (automatic),115.75,8399.15,72,1
5359,0.04837646166282683,0,6119-SPUDB,Two year,Mailed check,38.25,1755.35,46,0
5651,0.047967247441817615,0,3850-OKINF,One year,Electronic check,66.2,4692.55,71,0
3416,0.04732617239866143,0,3521-HTQTV,Two year,Bank transfer (automatic),26.1,980.35,34,0
4290,0.04708609366803905,0,4323-ELYYB,One year,Mailed check,20.0,218.55,13,0
4816,0.04697346586882405,0,5803-NQJZO,Two year,Bank transfer (automatic),67.8,4804.65,72,0
4788,0.046894378929380066,0,8915-NNTRC,Two year,Credit card (automatic),107.7,7919.8,72,0
5466,0.04681303135853068,0,6848-YLDFR,One year,Credit card (automatic),75.2,4300.8,58,0
2392,0.046605127467629966,0,8338-QIUNR,Two year,Credit card (automatic),66.5,4811.6,72,0
6151,0.04576687124291045,0,3396-DKDEL,Two year,Credit card (automatic),115.15,8250.0,70,0
4973,0.04564883049879509,0,0017-IUDMW,Two year,Credit card (automatic),116.8,8456.75,72,0
6590,0.04557666078784069,0,9610-WCESF,Two year,Electronic check,43.9,3097.2,67,0
6528,0.04551028200406132,0,4378-MYPGO,Two year,Bank transfer (automatic),105.25,7173.15,68,0
2881,0.044000987466076315,0,3071-MVJCD,Two year,Bank transfer (automatic),82.3,5815.15,72,0
6701,0.043919926923211575,0,1094-BKOSX,One year,Bank transfer (automatic),51.0,2264.5,45,0
4606,0.04262790101820171,0,3724-BSCVH,One year,Mailed check,20.45,242.4,10,0
5356,0.042465558013816455,0,5073-RZGBK,One year,Bank transfer (automatic),80.05,4042.2,50,0
5576,0.04213532888077097,0,1401-FTHFQ,One year,Credit card (automatic),20.0,445.3,23,0
2514,0.042113049986240575,0,9777-IQHWP,Two year,Bank transfer (automatic),93.4,5822.3,64,0
5849,0.04190722391668643,0,2589-AYCRP,One year,Bank transfer (automatic),19.75,989.05,50,0
6846,0.040654182226289554,0,7471-MQPOS,One year,Bank transfer (automatic),72.9,5139.65,71,1
3542,0.040641924457473416,0,7205-BAIAD,Two year,Bank transfer (automatic),20.6,827.3,40,0
5541,0.04063748056116341,0,6527-PZFPV,One year,Credit card (automatic),20.8,469.65,24,0
5263,0.04044376239472292,0,1741-WTPON,Two year,Mailed check,115.85,6567.9,56,0
3958,0.04037440844158434,0,1699-UOTXU,Two year,Electronic check,61.4,3638.25,60,0
4408,0.04016684377886913,0,4086-ATNFV,One year,Mailed check,60.8,2042.05,34,0
3588,0.04007195943253078,0,4981-FLTMF,Month-to-month,Bank transfer (automatic),65.2,3687.85,57,0
5641,0.039589319014962064,0,6374-AFWOX,Two year,Mailed check,65.65,3047.15,46,0
4991,0.03922389768190811,0,7998-WNZEM,Two year,Bank transfer (automatic),80.6,5708.2,71,0
1880,0.039218271910532704,0,8191-XWSZG,One year,Mailed check,20.65,1022.95,52,0
6606,0.039110385231681456,0,7560-QJAVJ,Two year,Bank transfer (automatic),79.6,5589.45,70,0
4888,0.03880410978176866,0,0608-JDVEC,Two year,Electronic check,19.8,1013.2,50,0
6961,0.038760955071994826,0,5306-BVTKJ,One year,Credit card (automatic),55.8,2651.2,48,0
3923,0.03872676847788322,0,7037-MTYVW,Two year,Bank transfer (automatic),85.4,3297.0,38,0
5890,0.03865612299139891,0,4012-YCFAI,Two year,Mailed check,61.35,3766.2,60,0
1923,0.038233041442578754,0,8028-PNXHQ,Two year,Bank transfer (automatic),24.25,1424.6,62,0
3768,0.0380690353907796,0,7996-BPXHY,Two year,Bank transfer (automatic),25.0,332.5,13,0
4008,0.03795393763558674,0,8234-GSZYK,Two year,Bank transfer (automatic),26.45,1110.05,43,0
5660,0.037915273375377694,0,5204-HMGYF,One year,Mailed check,87.2,4345.0,49,0
3053,0.037853292165729885,0,6374-NTQLP,Two year,Credit card (automatic),104.1,7447.7,72,1
4599,0.03769628023657352,0,9483-GCPWE,One year,Mailed check,20.1,190.25,9,0
5478,0.03760762164842774,0,9184-GALIL,Month-to-month,Mailed check,20.45,781.25,38,0
5055,0.03750024452226506,0,5324-KTGCG,One year,Electronic check,20.85,1539.75,71,0
6814,0.03715998440835562,0,9530-GRMJG,Two year,Electronic check,84.1,5979.7,70,0
5446,0.0370231213625309,0,0056-EPFBG,Two year,Credit card (automatic),39.4,825.4,20,0
4621,0.03701422764973639,0,3082-YVEKW,Two year,Bank transfer (automatic),77.15,1759.4,23,0
4607,0.036892187986444815,0,4877-TSOFF,One year,Bank transfer (automatic),75.75,4264.25,55,0
5582,0.03674231635486612,0,9758-MFWGD,One year,Bank transfer (automatic),29.9,1388.75,48,1
5429,0.036650026000242975,0,2664-XJZNO,Two year,Credit card (automatic),104.9,7559.55,72,0
6527,0.036267649243159665,0,1929-ZCBHE,One year,Electronic check,40.3,1794.8,47,0
2207,0.03608673893522578,0,8592-PLTMQ,One year,Mailed check,24.7,1642.75,64,0
3867,0.03593147555835947,0,9640-ZSLDC,One year,Credit card (automatic),60.6,3297.0,53,0
3737,0.03586743282060262,0,3133-PZNSR,Two year,Credit card (automatic),97.75,6991.6,72,0
2428,0.035782834836103776,0,4018-PPNDW,Two year,Mailed check,24.1,1551.6,61,0
3696,0.035294232560431224,0,3200-MNQTF,Two year,Credit card (automatic),70.9,4677.1,67,0
1147,0.03523540483078749,0,3400-ESFUW,Two year,Bank transfer (automatic),57.55,3046.4,55,0
6781,0.035182408578482455,0,4940-KHCWD,Two year,Bank transfer (automatic),37.7,2288.7,60,0
5617,0.03509872572584534,0,8779-YIQQA,One year,Mailed check,19.8,350.1,21,0
5887,0.03506776435141677,0,5696-CEIQJ,Two year,Bank transfer (automatic),103.15,6895.5,67,0
6587,0.03471496112451158,0,6519-ZHPXP,Two year,Bank transfer (automatic),108.3,7679.65,72,0
4163,0.03469442346169864,0,4521-WFJAI,Two year,Bank transfer (automatic),25.95,1444.05,56,0
3119,0.034547580804247975,0,3795-GWTRD,Two year,Credit card (automatic),75.55,4707.85,63,0
1885,0.03454284870609772,0,6322-HRPFA,Month-to-month,Credit card (automatic),59.6,2970.3,49,0
4629,0.03447177342536389,0,2984-TBYKU,Two year,Credit card (automatic),104.9,7732.65,72,0
3780,0.03392455131408135,0,6463-MVYRY,Two year,Bank transfer (automatic),69.85,4003.0,57,1
5703,0.033824375261587714,0,1676-MQAOA,Two year,Bank transfer (automatic),75.1,5336.35,72,0
2832,0.03371956856476317,0,9795-SHUHB,Two year,Credit card (automatic),58.2,3810.8,66,0
6334,0.033617410230228476,0,6013-BHCAW,Two year,Bank transfer (automatic),81.0,4976.15,61,0
5465,0.03331793977065834,0,5825-XJOCM,One year,Bank transfer (automatic),64.4,3035.35,48,0
4371,0.03317567676857276,0,7636-PEPNS,One year,Mailed check,44.1,2413.05,58,0
6369,0.032909861557932595,0,3831-YCPUO,Two year,Credit card (automatic),109.5,7854.9,72,0
7012,0.03268007088062838,0,0052-YNYOT,One year,Electronic check,20.55,1343.4,67,0
2609,0.03264682534118766,0,9108-EQPNQ,Two year,Credit card (automatic),26.1,225.55,10,0
3783,0.03242971132224353,0,1051-EQPZR,Month-to-month,Mailed check,19.6,780.25,44,0
1429,0.032064508344001506,0,3512-IZIKN,Two year,Credit card (automatic),65.3,4759.75,70,0
4600,0.03196155208783551,0,4227-OJHAL,One year,Credit card (automatic),73.0,5163.0,68,0
4902,0.03191600474664874,0,2466-FCCPT,One year,Bank transfer (automatic),19.7,395.6,20,0
3170,0.03127251742221531,0,5356-KZCKT,Two year,Credit card (automatic),24.45,1513.6,58,0
6382,0.03113411389536778,0,5614-DNZCE,Two year,Credit card (automatic),64.9,3795.45,58,0
5952,0.03107391493223762,0,4632-PAOYU,One year,Mailed check,19.95,433.5,22,0
2070,0.031004111177321762,0,6292-TOSSS,Two year,Bank transfer (automatic),24.9,1195.25,50,0
3782,0.030560142162811978,0,9624-EGDEQ,Two year,Mailed check,19.8,813.3,37,0
6077,0.030436845825110536,0,9648-BCHKM,Two year,Credit card (automatic),24.65,471.35,18,0
6979,0.03025466207881335,0,9588-YRFHY,Two year,Credit card (automatic),19.9,1022.6,49,0
5305,0.03021295805428266,0,4530-NDRKU,One year,Electronic check,19.05,761.85,42,0
